RIDE_DATE,METRIC_FAMILY,METRIC_NAME,COUNTRY,CITY_BUCKET,RIDES_DENOM,RIDES_FLAGGED,PCT,COMPUTED_AT,AMOUNT_VALUE,AVG_VALUE
2026-08-10,DISCOUNT,no_discount__gross_shock,SA,Total,94345,32431,34.37,2026-09-07 09:14:54.546 +0300,147879,5
2026-08-10,DISCOUNT,no_discount__net_shock,SA,Total,94345,32431,34.37,2026-09-07 09:14:54.546 +0300,147879,0
2026-08-10,DISCOUNT,no_discount__ride_share,SA,Total,104546,94345,90.24,2026-09-07 09:14:54.546 +0300,,
2026-08-10,DISCOUNT,pct_bound_total__absorption,SA,Total,1,1,9.84,2026-09-07 09:14:54.546 +0300,,
2026-08-10,DISCOUNT,pct_bound_total__gross_shock,SA,Total,5123,1666,32.52,2026-09-07 09:14:54.546 +0300,7127,4
2026-08-10,DISCOUNT,pct_bound_total__net_shock,SA,Total,5123,1653,32.27,2026-09-07 09:14:54.546 +0300,6425,0
2026-08-10,DISCOUNT,pct_bound_total__ride_share,SA,Total,104546,5123,4.90,2026-09-07 09:14:54.546 +0300,,
2026-08-10,DISCOUNT,promised_not_applied,SA,Total,104546,35,0.03,2026-09-07 09:14:54.546 +0300,,
2026-08-10,DISCOUNT,promoeng_capped__absorption,SA,Total,1,1,-0.06,2026-09-07 09:14:54.546 +0300,,
2026-08-10,DISCOUNT,promoeng_capped__gross_shock,SA,Total,977,363,37.15,2026-09-07 09:14:54.546 +0300,2298,6
2026-08-10,DISCOUNT,promoeng_capped__net_shock,SA,Total,977,363,37.15,2026-09-07 09:14:54.546 +0300,2299,0
2026-08-10,DISCOUNT,promoeng_capped__ride_share,SA,Total,104546,977,0.93,2026-09-07 09:14:54.546 +0300,,
2026-08-10,DISCOUNT,promoeng_pct_bound__absorption,SA,Total,1,1,10.62,2026-09-07 09:14:54.546 +0300,,
2026-08-10,DISCOUNT,promoeng_pct_bound__gross_shock,SA,Total,1239,477,38.50,2026-09-07 09:14:54.546 +0300,2988,6
2026-08-10,DISCOUNT,promoeng_pct_bound__net_shock,SA,Total,1239,471,38.01,2026-09-07 09:14:54.546 +0300,2671,0
2026-08-10,DISCOUNT,promoeng_pct_bound__ride_share,SA,Total,104546,1239,1.19,2026-09-07 09:14:54.546 +0300,,
2026-08-10,DISCOUNT,voucher_capped__absorption,SA,Total,1,1,-0.62,2026-09-07 09:14:54.546 +0300,,
2026-08-10,DISCOUNT,voucher_capped__gross_shock,SA,Total,4024,1431,35.56,2026-09-07 09:14:54.546 +0300,5952,4
2026-08-10,DISCOUNT,voucher_capped__net_shock,SA,Total,4024,1442,35.83,2026-09-07 09:14:54.546 +0300,5989,0
2026-08-10,DISCOUNT,voucher_capped__ride_share,SA,Total,104546,4024,3.85,2026-09-07 09:14:54.546 +0300,,
2026-08-10,DISCOUNT,voucher_pct_bound__absorption,SA,Total,1,1,9.28,2026-09-07 09:14:54.546 +0300,,
2026-08-10,DISCOUNT,voucher_pct_bound__gross_shock,SA,Total,3884,1189,30.61,2026-09-07 09:14:54.546 +0300,4139,3
2026-08-10,DISCOUNT,voucher_pct_bound__net_shock,SA,Total,3884,1182,30.43,2026-09-07 09:14:54.546 +0300,3754,0
2026-08-10,DISCOUNT,voucher_pct_bound__ride_share,SA,Total,104546,3884,3.72,2026-09-07 09:14:54.546 +0300,,
2026-08-10,GATE,gate1_promo_formula,SA,Total,2238,1,100.00,2026-09-07 09:14:54.546 +0300,100,2
2026-08-10,GATE,gate1_voucher_formula,SA,Total,7869,1,100.00,2026-09-07 09:14:54.546 +0300,100,
2026-08-10,GATE,gate2_net_fare_identity,SA,Total,104546,1,100.00,2026-09-07 09:14:54.546 +0300,,
2026-08-10,GATE,gate3_promo_config,SA,Total,2220,0,50.00,2026-09-07 09:14:54.546 +0300,5,1150
2026-08-10,GATE,gate4_priceshocks_reconciliation,SA,Total,104546,1,34.36,2026-09-07 09:14:54.546 +0300,,
2026-08-10,GATE,gate5_segment_direction:promoeng_capped,SA,Total,977,1,37.15,2026-09-07 09:14:54.546 +0300,37,0
2026-08-10,GATE,gate5_segment_direction:promoeng_pct_bound,SA,Total,1239,1,38.01,2026-09-07 09:14:54.546 +0300,39,0
2026-08-10,GATE,gate5_segment_direction:voucher_capped,SA,Total,4024,1,35.83,2026-09-07 09:14:54.546 +0300,36,0
2026-08-10,GATE,gate5_segment_direction:voucher_pct_bound,SA,Total,3884,1,30.43,2026-09-07 09:14:54.546 +0300,31,0
2026-08-10,SCENARIO,beyondB,SA,DMM,6447,2,0.03,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,beyondB,SA,JED,30773,7,0.02,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,beyondB,SA,MAD,10382,1,0.01,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,beyondB,SA,MEC,5225,2,0.04,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,beyondB,SA,Others,12514,8,0.06,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,beyondB,SA,RUH,39205,11,0.03,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,beyondB,SA,Total,104546,31,0.03,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_at_dest,SA,DMM,6447,1176,18.24,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_at_dest,SA,JED,30773,6148,19.98,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_at_dest,SA,MAD,10382,1880,18.11,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_at_dest,SA,MEC,5225,1082,20.71,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_at_dest,SA,Others,12514,2254,18.01,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_at_dest,SA,RUH,39205,7183,18.32,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_at_dest,SA,Total,104546,19723,18.87,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_not_dest,SA,DMM,6447,169,2.62,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_not_dest,SA,JED,30773,575,1.87,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_not_dest,SA,MAD,10382,359,3.46,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_not_dest,SA,MEC,5225,168,3.22,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_not_dest,SA,Others,12514,471,3.76,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_not_dest,SA,RUH,39205,950,2.42,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinA_not_dest,SA,Total,104546,2692,2.57,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_at_dest,SA,DMM,6447,706,10.95,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_at_dest,SA,JED,30773,3529,11.47,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_at_dest,SA,MAD,10382,901,8.68,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_at_dest,SA,MEC,5225,563,10.78,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_at_dest,SA,Others,12514,1288,10.29,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_at_dest,SA,RUH,39205,2692,6.87,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_at_dest,SA,Total,104546,9679,9.26,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_not_dest,SA,DMM,6447,226,3.51,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_not_dest,SA,JED,30773,1039,3.38,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_not_dest,SA,MAD,10382,369,3.55,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_not_dest,SA,MEC,5225,213,4.08,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_not_dest,SA,Others,12514,754,6.03,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_not_dest,SA,RUH,39205,1200,3.06,2026-09-07 09:14:54.546 +0300,,
2026-08-10,SCENARIO,withinB_not_dest,SA,Total,104546,3801,3.64,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,beyondB,JO,Total,21491,49,0.23,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,previous_wallet_balance,JO,Total,21491,1109,5.16,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,surcharge_mismatch,JO,Total,21491,11,0.05,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,surge_mismatch,JO,Total,21491,15,0.07,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,waiting_time,JO,Total,21491,9201,42.81,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,withinA_at_dest,JO,Total,21491,1286,5.98,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,withinA_not_dest,JO,Total,21491,2703,12.58,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,withinB_at_dest,JO,Total,21491,4811,22.39,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,withinB_not_dest,JO,Total,21491,2306,10.73,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,cumulative_price_shocks_net,JO,AMM,53746,12110,22.53,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,cumulative_price_shocks_net,JO,IRB,14286,3954,27.68,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,cumulative_price_shocks_net,JO,Others,1919,504,26.26,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,cumulative_price_shocks_net,JO,Total,86644,20381,23.52,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,cumulative_price_shocks_net,JO,ZRQ,16693,3813,22.84,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pd_mismatch,JO,AMM,53746,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pd_mismatch,JO,IRB,14286,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pd_mismatch,JO,Others,1919,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pd_mismatch,JO,Total,86644,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pd_mismatch,JO,ZRQ,16693,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pickup_mismatch,JO,AMM,53746,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pickup_mismatch,JO,IRB,14286,1,0.01,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pickup_mismatch,JO,Others,1919,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pickup_mismatch,JO,Total,86644,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pickup_mismatch,JO,ZRQ,16693,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,residual_fare_increase_net,JO,AMM,53746,6318,11.76,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,residual_fare_increase_net,JO,IRB,14286,2701,18.91,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,residual_fare_increase_net,JO,Others,1919,284,14.80,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,residual_fare_increase_net,JO,Total,86644,11508,13.28,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,residual_fare_increase_net,JO,ZRQ,16693,2205,13.21,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,rounding_error,JO,AMM,53746,607,1.13,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,rounding_error,JO,IRB,14286,156,1.09,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,rounding_error,JO,Others,1919,21,1.09,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,rounding_error,JO,Total,86644,960,1.11,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,rounding_error,JO,ZRQ,16693,176,1.05,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,spillover_recovery,JO,AMM,53746,945,1.76,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,spillover_recovery,JO,IRB,14286,175,1.22,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,spillover_recovery,JO,Others,1919,6,0.31,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,spillover_recovery,JO,Total,86644,1190,1.37,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,spillover_recovery,JO,ZRQ,16693,64,0.38,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surcharge_mismatch,JO,AMM,53746,22,0.04,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surcharge_mismatch,JO,IRB,14286,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surcharge_mismatch,JO,Others,1919,1,0.05,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surcharge_mismatch,JO,Total,86644,27,0.03,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surcharge_mismatch,JO,ZRQ,16693,4,0.02,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surge_mismatch,JO,AMM,53746,28,0.05,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surge_mismatch,JO,IRB,14286,1,0.01,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surge_mismatch,JO,Others,1919,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surge_mismatch,JO,Total,86644,31,0.04,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,surge_mismatch,JO,ZRQ,16693,2,0.01,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,cap_bound_total__absorption,JO,Total,1,1,-1.44,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,cap_bound_total__gross_shock,JO,Total,13532,2903,21.45,2026-09-07 09:14:54.546 +0300,1750,1
2026-08-11,DISCOUNT,cap_bound_total__net_shock,JO,Total,13532,3016,22.29,2026-09-07 09:14:54.546 +0300,1775,0
2026-08-11,DISCOUNT,cap_bound_total__ride_share,JO,Total,86644,13532,15.62,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,discount_no_source__absorption,JO,Total,1,1,49.41,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,discount_no_source__gross_shock,JO,Total,87,20,22.99,2026-09-07 09:14:54.546 +0300,20,1
2026-08-11,DISCOUNT,discount_no_source__net_shock,JO,Total,87,9,10.34,2026-09-07 09:14:54.546 +0300,10,-1
2026-08-11,DISCOUNT,discount_no_source__ride_share,JO,Total,86644,87,0.10,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,no_discount__absorption,JO,Total,1,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,no_discount__gross_shock,JO,Total,67491,16282,24.12,2026-09-07 09:14:54.546 +0300,10949,1
2026-08-11,DISCOUNT,no_discount__net_shock,JO,Total,67491,16282,24.12,2026-09-07 09:14:54.546 +0300,10949,0
2026-08-11,DISCOUNT,no_discount__ride_share,JO,Total,86644,67491,77.89,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,pct_bound_total__absorption,JO,Total,1,1,8.03,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,pct_bound_total__gross_shock,JO,Total,5534,1176,21.25,2026-09-07 09:14:54.546 +0300,728,1
2026-08-11,DISCOUNT,pct_bound_total__net_shock,JO,Total,5534,1184,21.40,2026-09-07 09:14:54.546 +0300,669,0
2026-08-11,DISCOUNT,pct_bound_total__ride_share,JO,Total,86644,5534,6.39,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,promised_not_applied,JO,Total,86644,200,0.23,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,promoeng_capped__absorption,JO,Total,1,1,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,promoeng_capped__gross_shock,JO,Total,496,149,30.04,2026-09-07 09:14:54.546 +0300,133,1
2026-08-11,DISCOUNT,promoeng_capped__net_shock,JO,Total,496,149,30.04,2026-09-07 09:14:54.546 +0300,133,0
2026-08-11,DISCOUNT,promoeng_capped__ride_share,JO,Total,86644,496,0.57,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,promoeng_pct_bound__absorption,JO,Total,1,1,17.04,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,promoeng_pct_bound__gross_shock,JO,Total,885,266,30.06,2026-09-07 09:14:54.546 +0300,207,1
2026-08-11,DISCOUNT,promoeng_pct_bound__net_shock,JO,Total,885,260,29.38,2026-09-07 09:14:54.546 +0300,172,0
2026-08-11,DISCOUNT,promoeng_pct_bound__ride_share,JO,Total,86644,885,1.02,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,voucher_capped__absorption,JO,Total,1,1,-1.56,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,voucher_capped__gross_shock,JO,Total,13036,2754,21.13,2026-09-07 09:14:54.546 +0300,1617,1
2026-08-11,DISCOUNT,voucher_capped__net_shock,JO,Total,13036,2867,21.99,2026-09-07 09:14:54.546 +0300,1642,0
2026-08-11,DISCOUNT,voucher_capped__ride_share,JO,Total,86644,13036,15.05,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,voucher_pct_bound__absorption,JO,Total,1,1,4.45,2026-09-07 09:14:54.546 +0300,,
2026-08-11,DISCOUNT,voucher_pct_bound__gross_shock,JO,Total,4649,910,19.57,2026-09-07 09:14:54.546 +0300,520,1
2026-08-11,DISCOUNT,voucher_pct_bound__net_shock,JO,Total,4649,924,19.88,2026-09-07 09:14:54.546 +0300,497,0
2026-08-11,DISCOUNT,voucher_pct_bound__ride_share,JO,Total,86644,4649,5.37,2026-09-07 09:14:54.546 +0300,,
2026-08-11,GATE,gate1_promo_formula,JO,Total,2676,1,100.00,2026-09-07 09:14:54.546 +0300,100,1
2026-08-11,GATE,gate1_voucher_formula,JO,Total,17472,1,100.00,2026-09-07 09:14:54.546 +0300,100,
2026-08-11,GATE,gate2_net_fare_identity,JO,Total,86644,1,100.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,GATE,gate3_promo_config,JO,Total,1382,1,100.00,2026-09-07 09:14:54.546 +0300,1,1631
2026-08-11,GATE,gate4_priceshocks_reconciliation,JO,Total,86644,1,23.52,2026-09-07 09:14:54.546 +0300,,
2026-08-11,GATE,gate5_segment_direction:promoeng_capped,JO,Total,496,1,30.04,2026-09-07 09:14:54.546 +0300,30,0
2026-08-11,GATE,gate5_segment_direction:promoeng_pct_bound,JO,Total,885,1,29.38,2026-09-07 09:14:54.546 +0300,30,0
2026-08-11,GATE,gate5_segment_direction:voucher_capped,JO,Total,13036,1,21.99,2026-09-07 09:14:54.546 +0300,21,0
2026-08-11,GATE,gate5_segment_direction:voucher_pct_bound,JO,Total,4649,1,19.88,2026-09-07 09:14:54.546 +0300,20,0
2026-08-11,SCENARIO,beyondB,JO,AMM,53746,31,0.06,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,beyondB,JO,IRB,14286,10,0.07,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,beyondB,JO,Others,1919,3,0.16,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,beyondB,JO,Total,86644,53,0.06,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,beyondB,JO,ZRQ,16693,9,0.05,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinA_at_dest,JO,AMM,53746,5685,10.58,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinA_at_dest,JO,IRB,14286,1186,8.30,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinA_at_dest,JO,Others,1919,207,10.79,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinA_at_dest,JO,Total,86644,8639,9.97,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinA_at_dest,JO,ZRQ,16693,1561,9.35,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinA_not_dest,JO,AMM,53746,1762,3.28,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinA_not_dest,JO,IRB,14286,937,6.56,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinA_not_dest,JO,Others,1919,89,4.64,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinA_not_dest,JO,Total,86644,3365,3.88,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinA_not_dest,JO,ZRQ,16693,577,3.46,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinB_at_dest,JO,AMM,53746,3152,5.86,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinB_at_dest,JO,IRB,14286,1110,7.77,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinB_at_dest,JO,Others,1919,131,6.83,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinB_at_dest,JO,Total,86644,5567,6.43,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinB_at_dest,JO,ZRQ,16693,1174,7.03,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinB_not_dest,JO,AMM,53746,1480,2.75,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinB_not_dest,JO,IRB,14286,711,4.98,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinB_not_dest,JO,Others,1919,74,3.86,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinB_not_dest,JO,Total,86644,2757,3.18,2026-09-07 09:14:54.546 +0300,,
2026-08-11,SCENARIO,withinB_not_dest,JO,ZRQ,16693,492,2.95,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,beyondB,SA,Total,42447,23,0.05,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,pickup_mismatch,SA,Total,42447,5,0.01,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,previous_wallet_balance,SA,Total,42447,7064,16.64,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,surcharge_mismatch,SA,Total,42447,726,1.71,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,surge_mismatch,SA,Total,42447,43,0.10,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,waiting_time,SA,Total,42447,20549,48.41,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,withinA_at_dest,SA,Total,42447,3272,7.71,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,withinA_not_dest,SA,Total,42447,1686,3.97,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,withinB_at_dest,SA,Total,42447,6671,15.72,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CAUSE_MIX,withinB_not_dest,SA,Total,42447,2408,5.67,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,cumulative_price_shocks_net,SA,DMM,6419,2103,32.76,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,cumulative_price_shocks_net,SA,JED,30919,11036,35.69,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,cumulative_price_shocks_net,SA,MAD,10712,3546,33.10,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,cumulative_price_shocks_net,SA,MEC,5372,2142,39.87,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,cumulative_price_shocks_net,SA,Others,12657,4668,36.88,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,cumulative_price_shocks_net,SA,RUH,38922,11685,30.02,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,cumulative_price_shocks_net,SA,Total,105001,35180,33.50,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pd_mismatch,SA,DMM,6419,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pd_mismatch,SA,JED,30919,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pd_mismatch,SA,MAD,10712,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pd_mismatch,SA,MEC,5372,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pd_mismatch,SA,Others,12657,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pd_mismatch,SA,RUH,38922,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pd_mismatch,SA,Total,105001,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pickup_mismatch,SA,DMM,6419,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pickup_mismatch,SA,JED,30919,4,0.01,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pickup_mismatch,SA,MAD,10712,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pickup_mismatch,SA,MEC,5372,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pickup_mismatch,SA,Others,12657,0,0.00,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pickup_mismatch,SA,RUH,38922,4,0.01,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,pickup_mismatch,SA,Total,105001,8,0.01,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,residual_fare_increase_net,SA,DMM,6419,1010,15.73,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,residual_fare_increase_net,SA,JED,30919,5083,16.44,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,residual_fare_increase_net,SA,MAD,10712,1694,15.81,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,residual_fare_increase_net,SA,MEC,5372,940,17.50,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,residual_fare_increase_net,SA,Others,12657,2370,18.72,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,residual_fare_increase_net,SA,RUH,38922,4605,11.83,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,residual_fare_increase_net,SA,Total,105001,15702,14.95,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,rounding_error,SA,DMM,6419,99,1.54,2026-09-07 09:14:54.546 +0300,,
2026-08-11,CHANNEL,rounding_error,SA,JED,30919,775,2.51,2026-09-07 09:14:54.546 +0300,,
